
"4/25/2026 6:19:06 PM","1","Process Create:
RuleName: technique_id=T1083,technique_name=File and Directory Discovery
UtcTime: 2026-04-25 08:19:06.778
ProcessGuid: {9172be70-78fa-69ec-9004-000000002000}
ProcessId: 8424
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
FileVersion: 146.0.3856.109
Description: Microsoft Edge WebView2
Product: Microsoft Edge WebView2
Company: Microsoft Corporation
OriginalFileName: msedgewebview2.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\jolly\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2604.38251.0 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--expose-gc --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=67 --time-ticks-at-unix-epoch=-1777103948538681 --launch-time-ticks=1156669556 --always-read-main-dll --metrics-shmem-handle=5876,i,12485828219577563047,13914489148602994923,2097152 --field-trial-handle=1884,i,2922768928271770465,2106064428806144301,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --disable-features=msEnhancedTrackingPreventionEnabled --variations-seed-version --pseudonymization-salt-handle=1888,i,15564002492662048863,11060818749501940124,4 --trace-process-track-uuid=3190709049093675377 --mojo-platform-channel-handle=5212 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\
User: WIN10DEMO\jolly
LogonGuid: {9172be70-74ef-69ec-cb5b-040000000000}
LogonId: 0x45BCB
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=516E5FF797C1E3424E641F74BC0A95CE21C11710,MD5=4D01E2CFBA75938D82A4AA45FFFEB291,SHA256=29CE36EA7A746028BC637095F1068BC29FAC83FC677716FF052B56E913DCE6B7,IMPHASH=82DA08246FA01D20B9DB5C9DDBE8B38C
ParentProcessGuid: {9172be70-7538-69ec-e300-000000002000}
ParentProcessId: 6208
ParentImage: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2604.38251.0 --user-data-dir=""C:\Users\jolly\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --noerrdialogs --embedded-browser-webview-dpi-awareness=2 --disable-features=msEnhancedTrackingPreventionEnabled --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --mojo-named-platform-channel-pipe=7060.6148.355579190607797819
ParentUser: WIN10DEMO\jolly"
"4/25/2026 6:19:06 PM","1","Process Create:
RuleName: technique_id=T1083,technique_name=File and Directory Discovery
UtcTime: 2026-04-25 08:19:06.683
ProcessGuid: {9172be70-78fa-69ec-8f04-000000002000}
ProcessId: 3044
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
FileVersion: 146.0.3856.109
Description: Microsoft Edge WebView2
Product: Microsoft Edge WebView2
Company: Microsoft Corporation
OriginalFileName: msedgewebview2.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\jolly\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2604.38251.0 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--expose-gc --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=66 --time-ticks-at-unix-epoch=-1777103948538681 --launch-time-ticks=1156601214 --always-read-main-dll --metrics-shmem-handle=4832,i,943417603810263574,17043358063851099303,2097152 --field-trial-handle=1884,i,2922768928271770465,2106064428806144301,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --disable-features=msEnhancedTrackingPreventionEnabled --variations-seed-version --pseudonymization-salt-handle=1888,i,15564002492662048863,11060818749501940124,4 --trace-process-track-uuid=3190709048156633528 --mojo-platform-channel-handle=6000 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\
User: WIN10DEMO\jolly
LogonGuid: {9172be70-74ef-69ec-cb5b-040000000000}
LogonId: 0x45BCB
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=516E5FF797C1E3424E641F74BC0A95CE21C11710,MD5=4D01E2CFBA75938D82A4AA45FFFEB291,SHA256=29CE36EA7A746028BC637095F1068BC29FAC83FC677716FF052B56E913DCE6B7,IMPHASH=82DA08246FA01D20B9DB5C9DDBE8B38C
ParentProcessGuid: {9172be70-7538-69ec-e300-000000002000}
ParentProcessId: 6208
ParentImage: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2604.38251.0 --user-data-dir=""C:\Users\jolly\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --noerrdialogs --embedded-browser-webview-dpi-awareness=2 --disable-features=msEnhancedTrackingPreventionEnabled --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --mojo-named-platform-channel-pipe=7060.6148.355579190607797819
ParentUser: WIN10DEMO\jolly"
"4/25/2026 6:17:59 PM","1","Process Create:
RuleName: technique_id=T1083,technique_name=File and Directory Discovery
UtcTime: 2026-04-25 08:17:59.440
ProcessGuid: {9172be70-78b7-69ec-5604-000000002000}
ProcessId: 8204
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
FileVersion: 146.0.3856.109
Description: Microsoft Edge WebView2
Product: Microsoft Edge WebView2
Company: Microsoft Corporation
OriginalFileName: msedgewebview2.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\jolly\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2604.38251.0 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--expose-gc --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=65 --time-ticks-at-unix-epoch=-1777103948538681 --launch-time-ticks=1093199227 --always-read-main-dll --metrics-shmem-handle=6040,i,13807089950711580859,2802704485074043859,2097152 --field-trial-handle=1884,i,2922768928271770465,2106064428806144301,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --disable-features=msEnhancedTrackingPreventionEnabled --variations-seed-version --pseudonymization-salt-handle=1888,i,15564002492662048863,11060818749501940124,4 --trace-process-track-uuid=3190709047219591679 --mojo-platform-channel-handle=5596 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\
User: WIN10DEMO\jolly
LogonGuid: {9172be70-74ef-69ec-cb5b-040000000000}
LogonId: 0x45BCB
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=516E5FF797C1E3424E641F74BC0A95CE21C11710,MD5=4D01E2CFBA75938D82A4AA45FFFEB291,SHA256=29CE36EA7A746028BC637095F1068BC29FAC83FC677716FF052B56E913DCE6B7,IMPHASH=82DA08246FA01D20B9DB5C9DDBE8B38C
ParentProcessGuid: {9172be70-7538-69ec-e300-000000002000}
ParentProcessId: 6208
ParentImage: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2604.38251.0 --user-data-dir=""C:\Users\jolly\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --noerrdialogs --embedded-browser-webview-dpi-awareness=2 --disable-features=msEnhancedTrackingPreventionEnabled --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --mojo-named-platform-channel-pipe=7060.6148.355579190607797819
ParentUser: WIN10DEMO\jolly"
"4/25/2026 6:17:57 PM","1","Process Create:
RuleName: technique_id=T1083,technique_name=File and Directory Discovery
UtcTime: 2026-04-25 08:17:57.207
ProcessGuid: {9172be70-78b5-69ec-5404-000000002000}
ProcessId: 688
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
FileVersion: 146.0.3856.109
Description: Microsoft Edge WebView2
Product: Microsoft Edge WebView2
Company: Microsoft Corporation
OriginalFileName: msedgewebview2.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\jolly\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2604.38251.0 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--expose-gc --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=64 --time-ticks-at-unix-epoch=-1777103948538681 --launch-time-ticks=1090280154 --always-read-main-dll --metrics-shmem-handle=5824,i,14744241131875200361,7029191014052195954,2097152 --field-trial-handle=1884,i,2922768928271770465,2106064428806144301,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --disable-features=msEnhancedTrackingPreventionEnabled --variations-seed-version --pseudonymization-salt-handle=1888,i,15564002492662048863,11060818749501940124,4 --trace-process-track-uuid=3190709046282549830 --mojo-platform-channel-handle=5832 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\
User: WIN10DEMO\jolly
LogonGuid: {9172be70-74ef-69ec-cb5b-040000000000}
LogonId: 0x45BCB
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=516E5FF797C1E3424E641F74BC0A95CE21C11710,MD5=4D01E2CFBA75938D82A4AA45FFFEB291,SHA256=29CE36EA7A746028BC637095F1068BC29FAC83FC677716FF052B56E913DCE6B7,IMPHASH=82DA08246FA01D20B9DB5C9DDBE8B38C
ParentProcessGuid: {9172be70-7538-69ec-e300-000000002000}
ParentProcessId: 6208
ParentImage: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2604.38251.0 --user-data-dir=""C:\Users\jolly\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --noerrdialogs --embedded-browser-webview-dpi-awareness=2 --disable-features=msEnhancedTrackingPreventionEnabled --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --mojo-named-platform-channel-pipe=7060.6148.355579190607797819
ParentUser: WIN10DEMO\jolly"
"4/25/2026 6:17:57 PM","1","Process Create:
RuleName: technique_id=T1083,technique_name=File and Directory Discovery
UtcTime: 2026-04-25 08:17:57.185
ProcessGuid: {9172be70-78b5-69ec-5304-000000002000}
ProcessId: 6668
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
FileVersion: 146.0.3856.109
Description: Microsoft Edge WebView2
Product: Microsoft Edge WebView2
Company: Microsoft Corporation
OriginalFileName: msedgewebview2.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\jolly\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2604.38251.0 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--expose-gc --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=63 --time-ticks-at-unix-epoch=-1777103948538681 --launch-time-ticks=1090250407 --always-read-main-dll --metrics-shmem-handle=5860,i,8657751376645678578,12183278882062090552,2097152 --field-trial-handle=1884,i,2922768928271770465,2106064428806144301,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --disable-features=msEnhancedTrackingPreventionEnabled --variations-seed-version --pseudonymization-salt-handle=1888,i,15564002492662048863,11060818749501940124,4 --trace-process-track-uuid=3190709045345507981 --mojo-platform-channel-handle=5728 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\
User: WIN10DEMO\jolly
LogonGuid: {9172be70-74ef-69ec-cb5b-040000000000}
LogonId: 0x45BCB
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=516E5FF797C1E3424E641F74BC0A95CE21C11710,MD5=4D01E2CFBA75938D82A4AA45FFFEB291,SHA256=29CE36EA7A746028BC637095F1068BC29FAC83FC677716FF052B56E913DCE6B7,IMPHASH=82DA08246FA01D20B9DB5C9DDBE8B38C
ParentProcessGuid: {9172be70-7538-69ec-e300-000000002000}
ParentProcessId: 6208
ParentImage: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2604.38251.0 --user-data-dir=""C:\Users\jolly\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --noerrdialogs --embedded-browser-webview-dpi-awareness=2 --disable-features=msEnhancedTrackingPreventionEnabled --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --mojo-named-platform-channel-pipe=7060.6148.355579190607797819
ParentUser: WIN10DEMO\jolly"
"4/25/2026 6:17:04 PM","1","Process Create:
RuleName: technique_id=T1083,technique_name=File and Directory Discovery
UtcTime: 2026-04-25 08:17:04.550
ProcessGuid: {9172be70-7880-69ec-1604-000000002000}
ProcessId: 4016
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
FileVersion: 146.0.3856.109
Description: Microsoft Edge WebView2
Product: Microsoft Edge WebView2
Company: Microsoft Corporation
OriginalFileName: msedgewebview2.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\jolly\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2604.38251.0 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--expose-gc --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=62 --time-ticks-at-unix-epoch=-1777103948538681 --launch-time-ticks=1031342627 --always-read-main-dll --metrics-shmem-handle=5380,i,7746784837915774044,3899093643008629646,2097152 --field-trial-handle=1884,i,2922768928271770465,2106064428806144301,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --disable-features=msEnhancedTrackingPreventionEnabled --variations-seed-version --pseudonymization-salt-handle=1888,i,15564002492662048863,11060818749501940124,4 --trace-process-track-uuid=3190709044408466132 --mojo-platform-channel-handle=5500 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\
User: WIN10DEMO\jolly
LogonGuid: {9172be70-74ef-69ec-cb5b-040000000000}
LogonId: 0x45BCB
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=516E5FF797C1E3424E641F74BC0A95CE21C11710,MD5=4D01E2CFBA75938D82A4AA45FFFEB291,SHA256=29CE36EA7A746028BC637095F1068BC29FAC83FC677716FF052B56E913DCE6B7,IMPHASH=82DA08246FA01D20B9DB5C9DDBE8B38C
ParentProcessGuid: {9172be70-7538-69ec-e300-000000002000}
ParentProcessId: 6208
ParentImage: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2604.38251.0 --user-data-dir=""C:\Users\jolly\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --noerrdialogs --embedded-browser-webview-dpi-awareness=2 --disable-features=msEnhancedTrackingPreventionEnabled --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --mojo-named-platform-channel-pipe=7060.6148.355579190607797819
ParentUser: WIN10DEMO\jolly"
"4/25/2026 6:17:04 PM","1","Process Create:
RuleName: technique_id=T1083,technique_name=File and Directory Discovery
UtcTime: 2026-04-25 08:17:04.134
ProcessGuid: {9172be70-7880-69ec-1504-000000002000}
ProcessId: 2164
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
FileVersion: 146.0.3856.109
Description: Microsoft Edge WebView2
Product: Microsoft Edge WebView2
Company: Microsoft Corporation
OriginalFileName: msedgewebview2.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\jolly\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2604.38251.0 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--expose-gc --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=61 --time-ticks-at-unix-epoch=-1777103948538681 --launch-time-ticks=1030989553 --always-read-main-dll --metrics-shmem-handle=5832,i,7318123748741276304,1129146224011191817,2097152 --field-trial-handle=1884,i,2922768928271770465,2106064428806144301,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --disable-features=msEnhancedTrackingPreventionEnabled --variations-seed-version --pseudonymization-salt-handle=1888,i,15564002492662048863,11060818749501940124,4 --trace-process-track-uuid=3190709043471424283 --mojo-platform-channel-handle=5356 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\
User: WIN10DEMO\jolly
LogonGuid: {9172be70-74ef-69ec-cb5b-040000000000}
LogonId: 0x45BCB
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=516E5FF797C1E3424E641F74BC0A95CE21C11710,MD5=4D01E2CFBA75938D82A4AA45FFFEB291,SHA256=29CE36EA7A746028BC637095F1068BC29FAC83FC677716FF052B56E913DCE6B7,IMPHASH=82DA08246FA01D20B9DB5C9DDBE8B38C
ParentProcessGuid: {9172be70-7538-69ec-e300-000000002000}
ParentProcessId: 6208
ParentImage: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2604.38251.0 --user-data-dir=""C:\Users\jolly\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --noerrdialogs --embedded-browser-webview-dpi-awareness=2 --disable-features=msEnhancedTrackingPreventionEnabled --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --mojo-named-platform-channel-pipe=7060.6148.355579190607797819
ParentUser: WIN10DEMO\jolly"
"4/25/2026 6:17:04 PM","1","Process Create:
RuleName: technique_id=T1083,technique_name=File and Directory Discovery
UtcTime: 2026-04-25 08:17:04.109
ProcessGuid: {9172be70-7880-69ec-1404-000000002000}
ProcessId: 8812
Image: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
FileVersion: 146.0.3856.109
Description: Microsoft Edge WebView2
Product: Microsoft Edge WebView2
Company: Microsoft Corporation
OriginalFileName: msedgewebview2.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\Users\jolly\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2604.38251.0 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--expose-gc --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=60 --time-ticks-at-unix-epoch=-1777103948538681 --launch-time-ticks=1030967013 --always-read-main-dll --metrics-shmem-handle=6000,i,17295584097028637456,6212153356335690753,2097152 --field-trial-handle=1884,i,2922768928271770465,2106064428806144301,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --disable-features=msEnhancedTrackingPreventionEnabled --variations-seed-version --pseudonymization-salt-handle=1888,i,15564002492662048863,11060818749501940124,4 --trace-process-track-uuid=3190709042534382434 --mojo-platform-channel-handle=4728 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\
User: WIN10DEMO\jolly
LogonGuid: {9172be70-74ef-69ec-cb5b-040000000000}
LogonId: 0x45BCB
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA1=516E5FF797C1E3424E641F74BC0A95CE21C11710,MD5=4D01E2CFBA75938D82A4AA45FFFEB291,SHA256=29CE36EA7A746028BC637095F1068BC29FAC83FC677716FF052B56E913DCE6B7,IMPHASH=82DA08246FA01D20B9DB5C9DDBE8B38C
ParentProcessGuid: {9172be70-7538-69ec-e300-000000002000}
ParentProcessId: 6208
ParentImage: C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2604.38251.0 --user-data-dir=""C:\Users\jolly\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView"" --noerrdialogs --embedded-browser-webview-dpi-awareness=2 --disable-features=msEnhancedTrackingPreventionEnabled --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --mojo-named-platform-channel-pipe=7060.6148.355579190607797819
ParentUser: WIN10DEMO\jolly"
"4/25/2026 6:16:33 PM","1","Process Create:
RuleName: technique_id=T1036,technique_name=Masquerading
UtcTime: 2026-04-25 08:16:33.093
ProcessGuid: {9172be70-7861-69ec-e703-000000002000}
ProcessId: 8900
Image: C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\OneDriveLauncher.exe
FileVersion: 26.051.0316.0004
Description: OneDriveLauncher
Product: Microsoft OneDrive
Company: Microsoft Corporation
OriginalFileName: OneDriveLauncher.exe
CommandLine: ""C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\OneDriveLauncher.exe"" /startInstances
CurrentDirectory: C:\Windows\system32\
User: WIN10DEMO\jolly
LogonGuid: {9172be70-74ef-69ec-cb5b-040000000000}
LogonId: 0x45BCB
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA1=6D6DD874C33DA0AE0911EF40176C149C94891C20,MD5=3AB7CF293282E519FB79BA37C3F6D4D2,SHA256=DF6771AEE7F8FFD86B2996E461F5D0EF1762E2AA1C2D979BCEA652C9D3C56819,IMPHASH=2B502A0E01DE2DB9E26F87A11923627D
ParentProcessGuid: {9172be70-74dd-69ec-1900-000000002000}
ParentProcessId: 1252
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM"
"4/25/2026 6:16:32 PM","1","Process Create:
RuleName: technique_id=T1543.003,technique_name=Windows Service
UtcTime: 2026-04-25 08:16:32.572
ProcessGuid: {9172be70-7860-69ec-e103-000000002000}
ProcessId: 2116
Image: C:\Windows\System32\sc.exe
FileVersion: 10.0.19041.1 (WinBuild.160101.0800)
Description: Service Control Manager Configuration Tool
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: sc.exe
CommandLine: ""C:\Windows\system32\sc.exe"" start pushtoinstall login
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {9172be70-74db-69ec-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=B4979A9F970029889713D756C3F123643DDE73DA,MD5=3FB5CF71F7E7EB49790CB0E663434D80,SHA256=41F067C3A11B02FE39947F9EBA68AE5C7CB5BD1872A6009A4CD1506554A9ABA9,IMPHASH=803254E010814E69947095A2725B2AFD
ParentProcessGuid: {9172be70-74dd-69ec-1900-000000002000}
ParentProcessId: 1252
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM"
